file_name,file_path,region,modality,class_raw,class_norm,geometry_type,part_id,area_m2,perimeter_m,centroid_x,centroid_y,minx,miny,maxx,maxy
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382423.7699627445,4999429.990545022,382423.7699627445,4999429.990545022,382423.7699627445,4999429.990545022
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382405.43617444544,4999439.406878469,382405.43617444544,4999439.406878469,382405.43617444544,4999439.406878469
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382405.0620155004,4999447.139496664,382405.0620155004,4999447.139496664,382405.0620155004,4999447.139496664
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382408.67888530064,4999445.518141235,382408.67888530064,4999445.518141235,382408.67888530064,4999445.518141235
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382406.9328102241,4999447.014777014,382406.9328102241,4999447.014777014,382406.9328102241,4999447.014777014
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382449.39985046885,4999436.787765855,382449.39985046885,4999436.787765855,382449.39985046885,4999436.787765855
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382451.5200844896,4999430.801222737,382451.5200844896,4999430.801222737,382451.5200844896,4999430.801222737
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382443.7874662957,4999456.742909581,382443.7874662957,4999456.742909581,382443.7874662957,4999456.742909581
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382446.4689387343,4999456.181671166,382446.4689387343,4999456.181671166,382446.4689387343,4999456.181671166
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382448.90097187605,4999458.177185538,382448.90097187605,4999458.177185538,382448.90097187605,4999458.177185538
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382454.45099622477,4999458.364265011,382454.45099622477,4999458.364265011,382454.45099622477,4999458.364265011
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382457.3195481356,4999459.362022197,382457.3195481356,4999459.362022197,382457.3195481356,4999459.362022197
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382460.4998991674,4999459.362022197,382460.4998991674,4999459.362022197,382460.4998991674,4999459.362022197
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382462.55777336395,4999459.798540966,382462.55777336395,4999459.798540966,382462.55777336395,4999459.798540966
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382463.80496984697,4999462.542373229,382463.80496984697,4999462.542373229,382463.80496984697,4999462.542373229
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382464.61564756103,4999464.787326898,382464.61564756103,4999464.787326898,382464.61564756103,4999464.787326898
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382463.24373142945,4999466.969920741,382463.24373142945,4999466.969920741,382463.24373142945,4999466.969920741
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382455.51111323544,4999464.039009008,382455.51111323544,4999464.039009008,382455.51111323544,4999464.039009008
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382454.014477456,4999464.537887602,382454.014477456,4999464.537887602,382454.014477456,4999464.537887602
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382458.0678660248,4999466.408682325,382458.0678660248,4999466.408682325,382458.0678660248,4999466.408682325
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382458.0055062015,4999468.279477049,382458.0055062015,4999468.279477049,382458.0055062015,4999468.279477049
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382463.7426100229,4999455.370993451,382463.7426100229,4999455.370993451,382463.7426100229,4999455.370993451
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382466.86060122994,4999459.112582901,382466.86060122994,4999459.112582901,382466.86060122994,4999459.112582901
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382471.2881487447,4999464.662607251,382471.2881487447,4999464.662607251,382471.2881487447,4999464.662607251
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382469.9785924376,4999467.468799336,382469.9785924376,4999467.468799336,382469.9785924376,4999467.468799336
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382468.107797713,4999467.905318105,382468.107797713,4999467.905318105,382468.107797713,4999467.905318105
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382469.3549941959,4999469.339594061,382469.3549941959,4999469.339594061,382469.3549941959,4999469.339594061
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382472.84714434773,4999469.589033358,382472.84714434773,4999469.589033358,382472.84714434773,4999469.589033358
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382472.5353452271,4999467.2817198625,382472.5353452271,4999467.2817198625,382472.5353452271,4999467.2817198625
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382476.46401414904,4999474.453099641,382476.46401414904,4999474.453099641,382476.46401414904,4999474.453099641
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382475.2168176653,4999468.653635995,382475.2168176653,4999468.653635995,382475.2168176653,4999468.653635995
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382460.25045987044,4999471.58454773,382460.25045987044,4999471.58454773,382460.25045987044,4999471.58454773
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382461.4352965292,4999473.455342455,382461.4352965292,4999473.455342455,382461.4352965292,4999473.455342455
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382463.6802501986,4999473.891861223,382463.6802501986,4999473.891861223,382463.6802501986,4999473.891861223
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382452.58020149975,4999477.88288997,382452.58020149975,4999477.88288997,382452.58020149975,4999477.88288997
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382453.2037997418,4999476.323894366,382453.2037997418,4999476.323894366,382453.2037997418,4999476.323894366
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382452.9543604445,4999474.889618409,382452.9543604445,4999474.889618409,382452.9543604445,4999474.889618409
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382445.533541372,4999481.250320473,382445.533541372,4999481.250320473,382445.533541372,4999481.250320473
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382440.91891438497,4999479.317165926,382440.91891438497,4999479.317165926,382440.91891438497,4999479.317165926
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382440.17059649486,4999481.000881176,382440.17059649486,4999481.000881176,382440.17059649486,4999481.000881176
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382439.4222786054,4999483.308194669,382439.4222786054,4999483.308194669,382439.4222786054,4999483.308194669
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382445.47118154785,4999487.423943064,382445.47118154785,4999487.423943064,382445.47118154785,4999487.423943064
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382441.5425126258,4999469.838472654,382441.5425126258,4999469.838472654,382441.5425126258,4999469.838472654
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382440.7318349123,4999472.956463862,382440.7318349123,4999472.956463862,382440.7318349123,4999472.956463862
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382447.0925369753,4999471.70926738,382447.0925369753,4999471.70926738,382447.0925369753,4999471.70926738
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382437.98800264974,4999470.711510193,382437.98800264974,4999470.711510193,382437.98800264974,4999470.711510193
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382433.3110158392,4999474.76489876,382433.3110158392,4999474.76489876,382433.3110158392,4999474.76489876
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382435.4312498601,4999476.26153454,382435.4312498601,4999476.26153454,382435.4312498601,4999476.26153454
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382424.081761865,4999485.428428691,382424.081761865,4999485.428428691,382424.081761865,4999485.428428691
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382429.88122551073,4999501.641982968,382429.88122551073,4999501.641982968,382429.88122551073,4999501.641982968
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382434.18405337736,4999501.704342794,382434.18405337736,4999501.704342794,382434.18405337736,4999501.704342794
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382433.24865601514,4999504.011656288,382433.24865601514,4999504.011656288,382433.24865601514,4999504.011656288
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382444.47342436144,4999516.421261292,382444.47342436144,4999516.421261292,382444.47342436144,4999516.421261292
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382441.5425126261,4999517.481378302,382441.5425126261,4999517.481378302,382441.5425126261,4999517.481378302
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382441.85431174655,4999519.289813203,382441.85431174655,4999519.289813203,382441.85431174655,4999519.289813203
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382445.159382427,4999520.412290037,382445.159382427,4999520.412290037,382445.159382427,4999520.412290037
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382446.4065789102,4999517.2942988295,382446.4065789102,4999517.2942988295,382446.4065789102,4999517.2942988295
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382447.4666959206,4999514.612826391,382447.4666959206,4999514.612826391,382447.4666959206,4999514.612826391
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382449.0880513482,4999512.679671844,382449.0880513482,4999512.679671844,382449.0880513482,4999512.679671844
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382452.6425613244,4999514.42574692,382452.6425613244,4999514.42574692,382452.6425613244,4999514.42574692
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382453.3285193898,4999512.679671843,382453.3285193898,4999512.679671843,382453.3285193898,4999512.679671843
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382450.89648624876,4999506.31896978,382450.89648624876,4999506.31896978,382450.89648624876,4999506.31896978
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382457.132468663,4999501.143104377,382457.132468663,4999501.143104377,382457.132468663,4999501.143104377
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382451.3330050177,4999497.962753345,382451.3330050177,4999497.962753345,382451.3330050177,4999497.962753345
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382445.7206208445,4999496.216678269,382445.7206208445,4999496.216678269,382445.7206208445,4999496.216678269
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382443.41330735065,4999496.715556862,382443.41330735065,4999496.715556862,382443.41330735065,4999496.715556862
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382452.2060425555,4999495.967238972,382452.2060425555,4999495.967238972,382452.2060425555,4999495.967238972
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382444.9723029543,4999494.470603193,382444.9723029543,4999494.470603193,382444.9723029543,4999494.470603193
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382469.2302745475,4999515.298784456,382469.2302745475,4999515.298784456,382469.2302745475,4999515.298784456
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382471.47522821673,4999510.185278876,382471.47522821673,4999510.185278876,382471.47522821673,4999510.185278876
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382469.16791472334,4999510.621797644,382469.16791472334,4999510.621797644,382469.16791472334,4999510.621797644
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382397.672376339,4999478.600027946,382397.672376339,4999478.600027946,382397.672376339,4999478.600027946
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382405.96623295057,4999472.925283949,382405.96623295057,4999472.925283949,382405.96623295057,4999472.925283949
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382401.60104526015,4999473.548882191,382401.60104526015,4999473.548882191,382401.60104526015,4999473.548882191
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382401.725764908,4999472.551125003,382401.725764908,4999472.551125003,382401.725764908,4999472.551125003
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382399.79261035996,4999473.548882192,382399.79261035996,4999473.548882192,382399.79261035996,4999473.548882192
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382399.2937317671,4999474.546639376,382399.2937317671,4999474.546639376,382399.2937317671,4999474.546639376
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382436.39782713377,4999433.389155436,382436.39782713377,4999433.389155436,382436.39782713377,4999433.389155436
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382435.02591100265,4999436.008268052,382435.02591100265,4999436.008268052,382435.02591100265,4999436.008268052
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382449.36867055646,4999430.894762472,382449.36867055646,4999430.894762472,382449.36867055646,4999430.894762472
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382433.34219575115,4999446.2976390375,382433.34219575115,4999446.2976390375,382433.34219575115,4999446.2976390375
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382435.02591100323,4999445.736400619,382435.02591100323,4999445.736400619,382435.02591100323,4999445.736400619
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382441.012454121,4999449.540349891,382441.012454121,4999449.540349891,382441.012454121,4999449.540349891
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382442.1972907799,4999448.355513234,382442.1972907799,4999448.355513234,382442.1972907799,4999448.355513234
Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,geojson_downloads/Семибратнее_Городище_уч3_MagGr_FindsPoints.geojson,Семибратнее_Городище_уч3,MagGr,FindsPoints,finds_points,Point,0,0.0,0.0,382450.6470469519,4999461.606975866,382450.6470469519,4999461.606975866,382450.6470469519,4999461.606975866
