sample_id,region,modality,raster_file,source_file,class_name,class_id,class_label_ru,n_objects_in_patch,classes_in_patch,height,width,crop_size,obj_w_px,obj_h_px,target_fits_inside,touches_border,used_crs_fallback,mask_bg_pixels,mask_kurgany_tselye_pixels,has_kurgany_tselye,mask_kurgany_povrezhdennye_pixels,has_kurgany_povrezhdennye,mask_gorodishcha_pixels,has_gorodishcha,mask_fortifikatsii_pixels,has_fortifikatsii,mask_arkhitektury_pixels,has_arkhitektury
001715,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ae_фортификации.geojson,fortifikatsii,4,фортификации,3,fortifikatsii;kurgany_povrezhdennye;kurgany_tselye,256,256,256,48.104731998164986,103.24015631941457,True,False,False,48344,8658,True,6282,True,0,False,2252,True,0,False
001716,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ae_фортификации.geojson,fortifikatsii,4,фортификации,2,fortifikatsii;kurgany_povrezhdennye,256,256,256,85.23304752006102,75.62428223326022,True,False,False,39578,0,False,22818,True,0,False,3140,True,0,False
001717,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ae_фортификации.geojson,fortifikatsii,4,фортификации,2,fortifikatsii;kurgany_povrezhdennye,256,256,256,78.94877135910754,70.93771059842675,True,False,False,51115,0,False,13274,True,0,False,1147,True,0,False
001718,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ae_фортификации.geojson,fortifikatsii,4,фортификации,4,fortifikatsii;kurgany_povrezhdennye,256,256,256,49.79183641370911,36.37400895134736,True,False,False,50393,0,False,14241,True,0,False,902,True,0,False
001719,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ae_фортификации.geojson,fortifikatsii,4,фортификации,4,fortifikatsii;kurgany_povrezhdennye,256,256,256,24.39460278040531,29.01250109489772,True,False,False,51677,0,False,12957,True,0,False,902,True,0,False
001720,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ae_фортификации.geojson,fortifikatsii,4,фортификации,1,fortifikatsii,256,256,256,63.157700616639744,29.67540743789794,True,False,False,64948,0,False,0,False,0,False,588,True,0,False
001721,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ae_фортификации.geojson,fortifikatsii,4,фортификации,1,fortifikatsii,256,256,256,67.1003777420856,96.52162180262695,True,False,False,64174,0,False,0,False,0,False,1362,True,0,False
001724,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,666,666,666,327.4819208692612,332.14891249055484,True,False,False,359177,0,False,84379,True,0,False,0,False,0,False
001725,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,fortifikatsii;kurgany_povrezhdennye,400,400,400,181.8983644145674,199.81802928397488,True,False,False,133780,0,False,23080,True,0,False,3140,True,0,False
001726,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,4,fortifikatsii;kurgany_povrezhdennye,324,324,324,161.4500409726834,112.99498322558152,True,False,False,89833,0,False,14241,True,0,False,902,True,0,False
001727,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,4,fortifikatsii;kurgany_povrezhdennye,256,256,256,100.3185449548526,87.78666646061808,True,False,False,50567,0,False,14067,True,0,False,902,True,0,False
001728,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,fortifikatsii;kurgany_povrezhdennye,294,294,294,146.28490714661157,128.7430729539286,True,False,False,72015,0,False,13274,True,0,False,1147,True,0,False
001729,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,320,320,320,152.6109320085371,159.90250305203986,True,False,False,85395,0,False,17005,True,0,False,0,False,0,False
001732,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,6,kurgany_povrezhdennye;kurgany_tselye,1570,1570,1570,509.39583866265343,784.264869401007,True,False,False,2027892,84805,True,352203,True,0,False,0,False,0,False
001733,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye,698,698,698,348.7934220523967,297.7031066459878,True,False,False,319169,0,False,168035,True,0,False,0,False,0,False
001734,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye,1122,1122,1122,560.8175321846547,529.0559769715853,True,False,False,964043,0,False,294841,True,0,False,0,False,0,False
001735,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,650,650,650,324.29570360461,273.0340259383822,True,False,False,354536,0,False,67964,True,0,False,0,False,0,False
001736,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,330,330,330,164.20787303444268,162.6197448864879,True,False,False,95523,0,False,13377,True,0,False,0,False,0,False
001737,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,380,380,380,172.46770236111163,189.84454112436936,True,False,False,123249,0,False,21151,True,0,False,0,False,0,False
001738,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,354,354,354,176.21378695263903,156.62618249745393,True,False,False,105199,0,False,20117,True,0,False,0,False,0,False
001739,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,500,500,500,249.27979360716915,201.7837121668314,True,False,False,216969,0,False,33031,True,0,False,0,False,0,False
001740,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,4,kurgany_povrezhdennye;kurgany_tselye,1070,1070,1070,432.28403683821904,534.5326113807846,True,False,False,841498,12898,True,290504,True,0,False,0,False,0,False
001741,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye;kurgany_tselye,1534,1534,1534,592.4394297815089,766.5306627770005,True,False,False,1970842,93142,True,289172,True,0,False,0,False,0,False
001742,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,1506,1506,1506,670.9829110841674,752.2792735735246,True,False,False,1942011,0,False,326025,True,0,False,0,False,0,False
001743,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,644,644,644,298.8327965215448,321.515777902695,True,False,False,351143,0,False,63593,True,0,False,0,False,0,False
001744,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,364,364,364,149.2205890157681,181.3019825537456,True,False,False,115640,0,False,16856,True,0,False,0,False,0,False
001745,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,282,282,282,131.3184339128495,140.0828207169735,True,False,False,66619,0,False,12905,True,0,False,0,False,0,False
001746,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye;kurgany_tselye,1466,1466,1466,281.7845914960385,732.60226660055,True,False,False,1928086,108697,True,112373,True,0,False,0,False,0,False
001747,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye;kurgany_tselye,892,892,892,445.0087626651141,217.5343324570252,True,False,False,698811,36509,True,60344,True,0,False,0,False,0,False
001748,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,1300,1300,1300,649.3503110983604,411.4445328986034,True,False,False,1510451,0,False,179549,True,0,False,0,False,0,False
001749,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,968,968,968,483.7309994471013,291.99332828495994,True,False,False,851445,0,False,85579,True,0,False,0,False,0,False
001750,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye,1056,1056,1056,484.0595778193632,527.376574600204,True,False,False,852571,0,False,262565,True,0,False,0,False,0,False
001751,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,388,388,388,190.42861256600983,193.26527689871256,True,False,False,125407,0,False,25137,True,0,False,0,False,0,False
001752,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,650,650,650,324.2675382504177,307.4847517500833,True,False,False,346056,0,False,76444,True,0,False,0,False,0,False
001753,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,364,364,364,181.94482424005272,171.86173936347453,True,False,False,111009,0,False,21487,True,0,False,0,False,0,False
001754,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,456,456,456,227.5283322102617,213.5799827114616,True,False,False,171143,0,False,36793,True,0,False,0,False,0,False
001755,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,440,440,440,219.0197030662624,192.70819316347317,True,False,False,164181,0,False,29419,True,0,False,0,False,0,False
001756,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,436,436,436,176.6114062238524,217.1480428653722,True,False,False,164102,0,False,25994,True,0,False,0,False,0,False
001757,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,fortifikatsii;kurgany_povrezhdennye,578,578,578,288.00058870530324,279.41663366466634,True,False,False,292224,0,False,40423,True,0,False,1437,True,0,False
001760,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye;kurgany_tselye,1442,1442,1442,720.0333166092555,623.8190559825534,True,False,False,1707968,112465,True,258931,True,0,False,0,False,0,False
001761,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye;kurgany_tselye,1352,1352,1352,624.4432739414813,675.467360888629,True,False,False,1464335,70752,True,292817,True,0,False,0,False,0,False
001762,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,fortifikatsii;kurgany_povrezhdennye;kurgany_tselye,284,284,284,84.29937443911825,141.09258344664855,True,False,False,66461,5661,True,6282,True,0,False,2252,True,0,False
001763,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,256,256,256,87.57385269414696,82.37682682396084,True,False,False,61506,0,False,4030,True,0,False,0,False,0,False
001764,033_МИЛОВИДОВО_0.1км,Ae,01_Миловидово_0.1км_Ae_немецкая.tif,Миловидово_0.1км_Ае_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,1982,1982,1982,990.5018915480398,651.9086165150912,True,False,False,3314170,0,False,614154,True,0,False,0,False,0,False
001765,033_МИЛОВИДОВО_0.1км,SpOr,02_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,256,256,256,73.33128500035318,94.85737929594612,True,False,False,61041,0,False,4495,True,0,False,0,False,0,False
001766,033_МИЛОВИДОВО_0.1км,SpOr,02_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye,256,256,256,37.21925140907729,33.13912454595972,True,False,False,63820,0,False,1716,True,0,False,0,False,0,False
001767,033_МИЛОВИДОВО_0.1км,SpOr,02_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye,256,256,256,38.65386192750567,32.79739523482219,True,False,False,63820,0,False,1716,True,0,False,0,False,0,False
001770,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,256,256,256,59.215435004970246,61.34534203278636,True,False,False,59138,0,False,6398,True,0,False,0,False,0,False
001771,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,4,kurgany_povrezhdennye,256,256,256,75.47557923153975,57.706451678268806,True,False,False,59835,0,False,5701,True,0,False,0,False,0,False
001772,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,5,kurgany_povrezhdennye,256,256,256,71.16999649081733,56.70751638357132,True,False,False,59052,0,False,6484,True,0,False,0,False,0,False
001774,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,4,kurgany_povrezhdennye,256,256,256,103.39903228138806,77.72046843613808,True,False,False,57764,0,False,7772,True,0,False,0,False,0,False
001776,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,7,kurgany_povrezhdennye,256,256,256,31.49141876708217,29.93705462811476,True,False,False,50424,0,False,15112,True,0,False,0,False,0,False
001777,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,6,kurgany_povrezhdennye,256,256,256,47.611467664794674,39.90186577094513,True,False,False,54982,0,False,10554,True,0,False,0,False,0,False
001779,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,256,256,256,73.6868747770236,76.30387991274847,True,False,False,61375,0,False,4161,True,0,False,0,False,0,False
001780,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye;kurgany_tselye,256,256,256,37.91802076806229,41.3568817085778,True,False,False,62893,1443,True,1200,True,0,False,0,False,0,False
001781,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,256,256,256,30.397556679784323,23.19763257136895,True,False,False,65014,0,False,522,True,0,False,0,False,0,False
001783,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,260,260,260,90.85992820581538,129.7315204206394,True,False,False,56715,0,False,10885,True,0,False,0,False,0,False
001784,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,256,256,256,103.04741546372703,87.60249418416434,True,False,False,59174,0,False,6362,True,0,False,0,False,0,False
001785,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,6,kurgany_povrezhdennye,256,256,256,58.565208960548965,60.52235879122463,True,False,False,56349,0,False,9187,True,0,False,0,False,0,False
001786,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,4,kurgany_povrezhdennye,256,256,256,63.38105157613559,76.39957911193551,True,False,False,52128,0,False,13408,True,0,False,0,False,0,False
001787,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,4,kurgany_povrezhdennye,256,256,256,80.83264487386953,73.82732680223428,True,False,False,45428,0,False,20108,True,0,False,0,False,0,False
001788,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,6,kurgany_povrezhdennye,256,256,256,64.86145570883806,92.2804728467508,True,False,False,45508,0,False,20028,True,0,False,0,False,0,False
001789,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,256,256,256,63.26237278221826,61.70103895152174,True,False,False,56808,0,False,8728,True,0,False,0,False,0,False
001791,033_МИЛОВИДОВО_0.1км,SpOr,02_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye,256,256,256,77.0272516903505,46.4919805212795,True,False,False,61345,0,False,4191,True,0,False,0,False,0,False
001794,033_МИЛОВИДОВО_0.1км,SpOr,01_Миловидово_0.1км_SpOr_спутник.tif,Миловидово_0.1км_SpOr_курганы_целые.geojson,kurgany_tselye,1,курганы_целые,2,kurgany_povrezhdennye;kurgany_tselye,256,256,256,43.440895244520426,44.12092398030389,True,False,False,62893,1443,True,1200,True,0,False,0,False,0,False
001795,034_НОВОТИТАРОВСКАЯ_1.8км,Li,03_Новотитаровская_1.8км_Li_карты_g.tif,Новотитаровская_1.8км_Li_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,256,256,256,95.41404458030956,89.84061170402327,True,False,False,58902,0,False,6634,True,0,False,0,False,0,False
001796,034_НОВОТИТАРОВСКАЯ_1.8км,Li,03_Новотитаровская_1.8км_Li_карты_g.tif,Новотитаровская_1.8км_Li_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye,256,256,256,43.83986229442441,57.84803388661495,True,False,False,63212,0,False,2324,True,0,False,0,False,0,False
001818,039_САРСКОЕ,Ae,01_Сарское_Ae_немецкая.tif,Сарское_Ae_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,486,486,486,242.68439163033707,216.4064638758831,True,False,True,199786,0,False,36410,True,0,False,0,False,0,False
001819,039_САРСКОЕ,Ae,01_Сарское_Ae_немецкая.tif,Сарское_Ae_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,2,kurgany_povrezhdennye;kurgany_tselye,342,342,342,170.91660805528238,152.22260404460698,True,False,True,87854,9710,True,19400,True,0,False,0,False,0,False
001820,039_САРСКОЕ,Ae,01_Сарское_Ae_немецкая.tif,Сарское_Ae_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,410,410,410,204.7438534009189,193.29854482558892,True,False,True,137722,0,False,30378,True,0,False,0,False,0,False
001821,039_САРСКОЕ,Ae,01_Сарское_Ae_немецкая.tif,Сарское_Ae_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,344,344,344,171.67962862664004,162.77772195638724,True,False,True,96798,0,False,21538,True,0,False,0,False,0,False
001822,039_САРСКОЕ,Ae,01_Сарское_Ae_немецкая.tif,Сарское_Ae_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,484,484,484,222.5476667414245,241.6231810336412,True,False,True,167664,0,False,66592,True,0,False,0,False,0,False
001823,039_САРСКОЕ,Ae,01_Сарское_Ae_немецкая.tif,Сарское_Ae_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,408,408,408,203.47215244589785,186.94004006041337,True,False,True,114641,0,False,51823,True,0,False,0,False,0,False
001824,039_САРСКОЕ,Ae,01_Сарское_Ae_немецкая.tif,Сарское_Ae_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,3,kurgany_povrezhdennye,462,462,462,178.0381333918156,230.17787244838107,True,False,True,128858,0,False,84586,True,0,False,0,False,0,False
001825,039_САРСКОЕ,Ae,01_Сарское_Ae_немецкая.tif,Сарское_Ae_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,282,282,282,140.4926766896223,134.4369578705318,True,False,True,65138,0,False,14386,True,0,False,0,False,0,False
001826,039_САРСКОЕ,Ae,01_Сарское_Ae_немецкая.tif,Сарское_Ae_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,276,276,276,125.4215427262297,137.65779079784835,True,False,True,63911,0,False,12265,True,0,False,0,False,0,False
001827,039_САРСКОЕ,Ae,01_Сарское_Ae_немецкая.tif,Сарское_Ae_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,508,508,508,253.86872509064824,130.7478412490631,True,False,True,232867,0,False,25197,True,0,False,0,False,0,False
001828,039_САРСКОЕ,Ae,01_Сарское_Ae_немецкая.tif,Сарское_Ae_курганы_поврежденные.geojson,kurgany_povrezhdennye,2,курганы_поврежденные,1,kurgany_povrezhdennye,620,620,620,309.98611228440694,258.94049498501823,True,False,True,331632,0,False,52768,True,0,False,0,False,0,False
001829,039_САРСКОЕ,Ae,01_Сарское_Ae_немецкая.tif,Сарское_Ae_курганы_целые.geojson,kurgany_tselye,1,курганы_целые,1,kurgany_tselye,366,366,366,182.54694911766467,139.85451747671962,True,False,True,114572,19384,True,0,False,0,False,0,False,0,False
001830,039_САРСКОЕ,Ae,01_Сарское_Ae_немецкая.tif,Сарское_Ae_курганы_целые.geojson,kurgany_tselye,1,курганы_целые,2,kurgany_povrezhdennye;kurgany_tselye,302,302,302,104.152308032524,150.88731805341993,True,False,True,70454,12026,True,8724,True,0,False,0,False,0,False
